src,dst,value
139,163,0.0
139,169,0.0
139,175,0.0
139,181,0.0
139,187,0.0
139,193,0.0
139,199,0.0
139,205,0.0
139,211,0.0
139,217,0.0
139,223,0.0
139,229,0.0
139,235,0.0
139,241,0.0
139,247,0.0
139,253,0.0
139,259,0.0
139,265,0.0
139,271,0.0
139,277,0.0
139,283,0.0
139,289,0.0
139,295,0.0
139,301,0.0
139,307,0.0
139,313,0.0
139,319,0.0
139,325,0.0
139,331,0.0
139,337,0.0
139,343,0.0
139,349,0.0
139,355,0.0
139,361,0.0
139,367,0.0
139,373,0.0
139,379,0.0
139,385,0.0
139,391,0.0
139,397,0.0
145,1,0.0
145,7,0.0
145,13,0.0
145,19,0.0
145,25,0.0
145,31,0.0
145,37,0.0
145,43,0.0
145,49,0.0
145,55,0.0
145,61,0.0
145,67,0.0
145,73,0.0
145,79,0.0
145,85,0.0
145,91,0.0
145,97,0.0
145,103,0.0
145,109,0.0
145,115,0.0
145,121,0.0
145,127,0.0
145,133,0.0
145,139,0.0
145,151,0.0
145,157,0.0
145,163,0.0
145,169,0.0
145,175,0.0
145,181,0.0
145,187,0.0
145,193,0.0
145,199,0.0
145,205,0.0
145,211,0.0
145,217,0.0
145,223,0.0
145,229,0.0
145,235,0.0
145,241,0.0
145,247,0.0
145,253,0.0
145,259,0.0
145,265,0.0
145,271,0.0
145,277,0.0
145,283,0.0
145,289,0.0
145,295,0.0
145,301,0.0
145,307,0.0
145,313,0.0
145,319,0.0
145,325,0.0
145,331,0.0
145,337,0.0
145,343,0.0
145,349,0.0
145,355,0.0
145,361,0.0
145,367,0.0
145,373,0.0
145,379,0.0
145,385,0.0
145,391,0.0
145,397,0.0
151,1,0.0
151,7,0.0
151,13,0.0
151,19,0.0
151,25,0.0
151,31,0.0
151,37,0.0
151,43,0.0
151,49,0.0
151,55,0.0
151,61,0.0
151,67,0.0
151,73,0.0
151,79,0.0
151,85,0.0
151,91,0.0
151,97,0.0
151,103,0.0
151,109,0.0
151,115,0.0
151,121,0.0
151,127,0.0
151,133,0.0
151,139,0.0
151,145,0.0
151,157,0.0
151,163,0.0
151,169,0.0
151,175,0.0
151,181,0.0
151,187,0.0
151,193,0.0
151,199,0.0
151,205,0.0
151,211,0.0
151,217,0.0
151,223,0.0
151,229,0.0
151,235,0.0
151,241,0.0
151,247,0.0
151,253,0.0
151,259,0.0
151,265,0.0
151,271,0.4
151,277,0.0
151,283,0.0
151,289,0.0
151,295,0.0
151,301,0.0
151,307,0.0
151,313,0.0
151,319,0.0
151,325,0.0
151,331,0.0
151,337,0.0
151,343,0.0
151,349,0.0
151,355,0.0
151,361,0.0
151,367,0.0
151,373,0.0
151,379,0.0
151,385,0.0
151,391,0.0
151,397,0.0
157,1,0.0
157,7,0.0
157,13,0.0
157,19,0.0
157,25,0.0
157,31,0.0
157,37,0.0
157,43,0.0
157,49,0.0
157,55,0.0
157,61,0.0
157,67,0.0
157,73,0.0
157,79,0.0
157,85,0.0
157,91,0.0
157,97,0.0
157,103,0.0
157,109,0.0
157,115,0.0
157,121,0.0
157,127,0.0
157,133,0.0
157,139,0.0
157,145,0.0
157,151,0.0
157,163,0.0
157,169,0.0
157,175,0.0
157,181,0.0
157,187,0.0
157,193,0.0
157,199,0.0
157,205,0.0
157,211,7.9
157,217,0.0
157,223,0.0
157,229,0.0
157,235,0.0
157,241,0.0
157,247,0.0
157,253,0.0
157,259,0.0
157,265,0.0
157,271,0.0
157,277,0.0
157,283,0.0
157,289,0.0
157,295,0.0
157,301,0.0
157,307,0.0
157,313,0.0
157,319,0.0
157,325,0.0
157,331,0.0
157,337,0.0
157,343,0.0
157,349,0.0
157,355,0.0
157,361,0.0
157,367,0.0
157,373,0.0
157,379,0.0
157,385,0.0
157,391,0.0
157,397,0.0
163,1,0.0
163,7,0.0
163,13,0.0
163,19,0.0
163,25,0.0
163,31,0.0
163,37,0.0
163,43,0.0
163,49,0.0
163,55,0.0
163,61,0.0
163,67,0.0
163,73,0.0
163,79,0.0
163,85,0.0
163,91,0.0
163,97,0.0
163,103,0.0
163,109,0.0
163,115,0.0
163,121,0.0
163,127,0.0
163,133,0.0
163,139,0.0
163,145,0.0
163,151,0.0
163,157,0.0
163,169,0.0
163,175,0.0
163,181,0.0
163,187,0.0
163,193,0.0
163,199,0.0
163,205,0.0
163,211,0.0
163,217,0.0
163,223,0.0
163,229,0.0
163,235,0.0
163,241,0.0
163,247,0.0
163,253,0.0
163,259,0.0
163,265,0.0
163,271,0.0
163,277,0.0
163,283,0.0
163,289,0.0
163,295,0.0
163,301,0.0
163,307,0.0
163,313,0.0
163,319,0.0
163,325,0.0
163,331,0.0
163,337,0.0
163,343,0.0
163,349,0.0
163,355,0.0
163,361,0.0
163,367,0.0
163,373,0.0
163,379,0.0
163,385,0.0
163,391,0.0
163,397,0.0
169,1,0.0
169,7,0.0
169,13,0.0
169,19,0.0
169,25,0.3
169,31,0.0
169,37,0.0
169,43,0.0
169,49,0.0
169,55,0.0
169,61,0.0
169,67,0.0
169,73,0.0
169,79,0.0
169,85,0.0
169,91,0.0
169,97,0.0
169,103,0.0
169,109,0.3
169,115,0.0
169,121,0.0
169,127,0.0
169,133,0.0
169,139,0.0
169,145,0.0
169,151,0.0
169,157,0.0
169,163,0.0
169,175,0.0
169,181,0.0
169,187,0.0
169,193,0.0
169,199,0.0
169,205,0.0
169,211,0.0
169,217,0.0
169,223,0.3
169,229,0.0
169,235,0.0
169,241,0.0
169,247,0.0
169,253,0.0
169,259,0.0
169,265,0.0
169,271,0.0
169,277,0.0
169,283,0.0
169,289,0.0
169,295,0.0
169,301,0.0
169,307,0.0
169,313,0.0
169,319,0.0
169,325,0.0
169,331,0.0
169,337,0.0
169,343,0.0
169,349,0.0
169,355,0.0
169,361,0.0
169,367,0.0
169,373,0.0
169,379,0.0
169,385,0.0
169,391,0.0
169,397,0.0
175,1,0.0
175,7,0.0
175,13,0.0
175,19,0.0
175,25,0.0
175,31,0.0
175,37,0.0
175,43,0.0
175,49,0.0
175,55,0.0
175,61,0.0
175,67,0.0
175,73,0.0
175,79,0.0
175,85,0.0
175,91,0.0
175,97,0.0
175,103,0.0
175,109,0.0
175,115,0.0
175,121,0.0
175,127,0.0
175,133,0.0
175,139,0.0
175,145,0.0
175,151,0.0
175,157,0.0
175,163,0.0
175,169,0.0
175,181,0.0
175,187,0.0
175,193,0.0
175,199,0.0
175,205,0.0
175,211,0.0
175,217,0.0
175,223,0.0
175,229,0.0
175,235,0.0
175,241,0.0
175,247,0.0
175,253,0.0
175,259,0.0
175,265,0.0
175,271,0.0
175,277,0.0
175,283,0.0
175,289,0.0
175,295,0.0
175,301,0.0
175,307,0.0
175,313,0.0
175,319,0.0
175,325,0.0
175,331,0.0
175,337,0.0
175,343,0.0
175,349,0.0
175,355,0.0
175,361,0.0
175,367,0.0
175,373,0.0
175,379,0.0
175,385,0.0
175,391,0.0
175,397,0.0
181,1,0.0
181,7,0.0
181,13,0.0
181,19,0.0
181,25,0.0
181,31,0.0
181,37,0.0
181,43,0.0
181,49,0.0
181,55,0.0
181,61,0.0
181,67,0.0
181,73,0.0
181,79,0.0
181,85,0.0
181,91,0.0
181,97,0.0
181,103,0.0
181,109,0.0
181,115,0.0
181,121,0.0
181,127,0.0
181,133,0.0
181,139,0.0
181,145,0.0
181,151,0.0
181,157,0.0
181,163,0.0
181,169,0.0
181,175,0.0
181,187,0.0
181,193,0.0
181,199,0.0
181,205,0.0
181,211,0.0
181,217,0.0
181,223,0.0
181,229,0.0
181,235,0.0
181,241,0.0
181,247,0.0
181,253,0.0
181,259,0.0
181,265,0.0
181,271,0.4
181,277,0.0
181,283,0.0
181,289,0.0
181,295,0.0
181,301,0.0
181,307,0.0
181,313,0.0
181,319,0.0
181,325,0.0
181,331,0.0
181,337,0.0
181,343,0.0
181,349,0.0
181,355,0.0
181,361,0.0
181,367,0.0
181,373,0.0
181,379,0.0
181,385,0.0
181,391,0.0
181,397,0.0
187,1,0.0
187,7,0.0
187,13,0.0
187,19,0.0
187,25,0.0
187,31,0.0
187,37,0.0
187,43,0.0
187,49,0.0
187,55,0.0
187,61,0.0
187,67,0.0
187,73,0.0
187,79,0.0
187,85,0.0
187,91,0.0
187,97,0.0
187,103,0.0
187,109,0.0
187,115,0.0
187,121,0.0
187,127,0.0
187,133,0.0
187,139,0.0
187,145,0.0
187,151,0.0
187,157,0.0
187,163,0.0
187,169,0.0
187,175,0.0
187,181,0.0
187,193,0.0
187,199,0.0
187,205,0.0
187,211,0.0
187,217,0.0
187,223,0.0
187,229,0.0
187,235,0.0
187,241,0.0
187,247,0.0
187,253,0.0
187,259,0.0
187,265,0.0
187,271,0.0
187,277,0.0
187,283,0.0
187,289,0.0
187,295,0.0
187,301,0.0
187,307,0.0
187,313,0.0
187,319,0.0
187,325,0.0
187,331,0.0
187,337,0.0
187,343,0.0
187,349,0.0
187,355,0.0
187,361,0.0
187,367,0.0
187,373,0.0
187,379,0.0
187,385,0.0
187,391,0.0
187,397,0.0
193,1,0.0
193,7,0.0
193,13,0.0
193,19,0.0
193,25,0.0
193,31,0.0
193,37,0.0
193,43,0.0
193,49,0.0
193,55,0.0
193,61,0.0
193,67,0.0
193,73,0.0
193,79,0.0
193,85,0.0
193,91,0.0
193,97,0.0
193,103,0.0
193,109,0.0
193,115,0.0
193,121,0.0
193,127,0.0
193,133,0.0
193,139,0.0
193,145,0.0
193,151,0.0
193,157,0.0
193,163,0.0
193,169,0.0
193,175,0.0
193,181,0.0
193,187,0.0
193,199,0.0
193,205,0.0
193,211,0.0
193,217,0.0
193,223,0.0
193,229,0.0
193,235,0.0
193,241,0.0
193,247,0.0
193,253,0.0
193,259,0.0
193,265,0.0
193,271,0.0
193,277,0.0
193,283,0.0
193,289,0.0
193,295,0.0
193,301,0.0
193,307,0.0
193,313,0.0
193,319,0.0
193,325,0.0
193,331,0.0
193,337,0.0
193,343,0.0
193,349,0.0
193,355,0.0
193,361,0.0
193,367,0.0
193,373,0.0
193,379,0.0
193,385,0.0
193,391,0.0
193,397,0.0
199,1,0.0
199,7,0.0
199,13,0.0
199,19,0.0
199,25,0.0
199,31,0.0
199,37,0.0
199,43,0.0
199,49,0.0
199,55,0.0
199,61,0.0
199,67,0.0
199,73,0.0
199,79,0.0
199,85,0.0
199,91,0.0
199,97,0.0
199,103,0.0
199,109,0.0
199,115,0.0
199,121,0.0
199,127,0.0
199,133,0.0
199,139,0.0
199,145,0.0
199,151,0.0
199,157,0.0
199,163,0.0
199,169,0.0
199,175,0.0
199,181,0.0
199,187,0.0
199,193,0.0
199,205,0.0
199,211,0.0
199,217,0.0
199,223,0.0
199,229,0.0
199,235,0.0
199,241,0.0
199,247,0.0
199,253,0.0
199,259,0.0
199,265,0.0
199,271,0.0
199,277,0.0
199,283,0.0
199,289,0.0
199,295,0.0
199,301,0.0
199,307,0.0
199,313,0.0
199,319,0.0
199,325,0.0
199,331,0.0
199,337,0.0
199,343,0.0
199,349,0.0
199,355,0.0
199,361,0.0
199,367,0.0
199,373,0.0
199,379,0.0
199,385,0.0
199,391,0.0
199,397,0.0
205,1,0.0
205,7,0.0
205,13,0.0
205,19,0.0
205,25,0.0
205,31,0.0
205,37,0.0
205,43,0.0
205,49,0.0
205,55,0.0
205,61,0.0
205,67,0.0
205,73,0.0
205,79,0.0
205,85,0.0
205,91,0.0
205,97,0.0
205,103,0.0
205,109,0.0
205,115,0.0
205,121,0.0
205,127,0.0
205,133,0.0
205,139,0.0
205,145,0.0
205,151,0.0
205,157,0.0
205,163,0.0
205,169,0.0
205,175,0.0
205,181,0.0
205,187,0.0
205,193,0.0
205,199,0.0
205,211,0.0
205,217,0.0
205,223,0.0
205,229,0.0
205,235,0.0
205,241,0.0
205,247,0.0
205,253,0.1
205,259,0.0
205,265,0.0
205,271,0.4
205,277,0.0
205,283,0.0
205,289,0.0
205,295,0.0
205,301,0.0
205,307,0.0
205,313,0.0
205,319,0.0
205,325,0.0
205,331,0.0
205,337,0.0
205,343,0.0
205,349,0.0
205,355,0.0
205,361,0.0
205,367,0.0
205,373,0.0
205,379,0.0
205,385,0.0
205,391,0.0
205,397,0.0
211,1,0.0
211,7,0.0
211,13,0.0
211,19,0.0
211,25,0.0
211,31,7.9
211,37,0.0
211,43,0.0
211,49,0.0
211,55,0.0
211,61,0.0
211,67,0.0
211,73,0.0
211,79,0.0
211,85,0.0
211,91,0.0
211,97,0.0
211,103,0.0
211,109,0.0
211,115,0.0
211,121,0.0
211,127,0.0
211,133,0.0
211,139,0.0
211,145,0.0
211,151,0.0
211,157,7.9
211,163,0.0
211,169,0.0
211,175,0.0
211,181,0.0
211,187,0.0
211,193,0.0
211,199,0.0
211,205,0.0
211,217,0.0
211,223,0.0
211,229,0.0
211,235,0.0
211,241,0.0
211,247,0.0
211,253,7.9
211,259,0.0
211,265,0.0
211,271,0.0
211,277,0.0
211,283,0.0
211,289,0.0
211,295,0.0
211,301,0.0
211,307,0.0
211,313,0.0
211,319,0.0
211,325,0.0
211,331,0.0
211,337,0.0
211,343,0.0
211,349,0.0
211,355,0.0
211,361,7.9
211,367,0.0
211,373,0.0
211,379,0.0
211,385,0.0
211,391,0.0
211,397,0.0
217,1,0.0
217,7,0.0
217,13,0.0
217,19,0.0
217,25,0.0
217,31,0.0
217,37,0.0
217,43,0.0
217,49,0.0
217,55,0.0
217,61,0.0
217,67,0.0
217,73,0.0
217,79,0.0
217,85,0.0
217,91,0.0
217,97,0.0
217,103,0.0
217,109,0.0
217,115,0.0
217,121,0.0
217,127,0.0
217,133,0.0
217,139,0.0
217,145,0.0
217,151,0.0
217,157,0.0
217,163,0.0
217,169,0.0
217,175,0.0
217,181,0.0
217,187,0.0
217,193,0.0
217,199,0.0
217,205,0.0
217,211,0.0
217,223,0.0
217,229,0.0
217,235,0.0
217,241,0.0
217,247,0.0
217,253,0.0
217,259,0.0
217,265,0.0
217,271,0.0
217,277,0.0
217,283,0.0
217,289,0.0
217,295,0.0
217,301,0.0
217,307,0.0
217,313,0.0
217,319,0.0
217,325,0.0
217,331,0.0
217,337,0.0
217,343,0.0
217,349,0.0
217,355,0.0
217,361,0.0
217,367,0.0
217,373,0.0
217,379,0.0
217,385,0.0
217,391,0.0
217,397,0.0
223,1,0.0
223,7,0.0
223,13,0.0
223,19,0.0
223,25,0.0
223,31,0.0
223,37,0.0
223,43,0.0
223,49,0.0
223,55,0.0
223,61,0.0
223,67,0.0
223,73,0.0
223,79,0.0
223,85,0.0
223,91,0.0
223,97,0.0
223,103,0.0
223,109,0.0
223,115,0.0
223,121,0.0
223,127,0.0
223,133,0.0
223,139,0.0
223,145,0.0
223,151,0.0
223,157,0.0
223,163,0.0
223,169,0.3
223,175,0.0
223,181,0.0
223,187,0.0
223,193,0.0
223,199,0.0
223,205,0.0
223,211,0.0
223,217,0.0
223,229,0.0
223,235,0.0
223,241,0.0
223,247,0.0
223,253,0.0
223,259,0.0
223,265,0.0
223,271,0.0
223,277,0.0
223,283,0.0
223,289,0.0
223,295,0.0
223,301,0.0
223,307,0.0
223,313,0.0
223,319,0.0
223,325,0.0
223,331,0.0
223,337,0.0
223,343,0.0
223,349,0.0
223,355,0.0
223,361,0.0
223,367,0.0
223,373,0.0
223,379,0.0
223,385,0.0
223,391,0.0
223,397,0.0
229,1,0.0
229,7,0.0
229,13,0.0
229,19,0.0
229,25,0.0
229,31,0.0
229,37,0.0
229,43,0.0
229,49,0.0
229,55,0.0
229,61,0.0
229,67,0.0
229,73,0.0
229,79,0.0
229,85,0.0
229,91,0.0
229,97,0.0
229,103,0.0
229,109,0.0
229,115,0.0
229,121,0.0
229,127,0.0
229,133,0.0
229,139,0.0
229,145,0.0
229,151,0.0
229,157,0.0
229,163,0.0
229,169,0.0
229,175,0.0
229,181,0.0
229,187,0.0
229,193,0.0
229,199,0.0
229,205,0.0
229,211,0.0
229,217,0.0
229,223,0.0
229,235,0.0
229,241,0.0
229,247,0.0
229,253,3.4
229,259,0.0
229,265,0.0
229,271,0.0
229,277,0.0
229,283,0.0
229,289,0.0
229,295,0.0
229,301,0.0
229,307,0.0
229,313,3.4
229,319,0.0
229,325,0.0
229,331,3.4
229,337,0.0
229,343,0.0
229,349,0.0
229,355,0.0
229,361,0.0
229,367,0.0
229,373,0.0
229,379,0.0
229,385,0.0
229,391,0.0
229,397,0.0
235,1,0.0
235,7,0.0
235,13,0.0
235,19,0.0
235,25,0.0
235,31,0.0
235,37,0.0
235,43,0.0
235,49,0.0
235,55,0.0
235,61,0.0
235,67,0.0
235,73,0.0
235,79,0.0
235,85,0.0
235,91,0.0
235,97,0.0
235,103,0.0
235,109,0.0
235,115,0.0
235,121,0.0
235,127,0.0
235,133,0.0
235,139,0.0
235,145,0.0
235,151,0.0
235,157,0.0
235,163,0.0
235,169,0.0
235,175,0.0
235,181,0.0
235,187,0.0
235,193,0.0
235,199,0.0
235,205,0.0
235,211,0.0
235,217,0.0
235,223,0.0
235,229,0.0
235,241,0.0
235,247,0.0
235,253,0.0
235,259,0.0
235,265,0.0
235,271,0.0
235,277,0.0
235,283,0.0
235,289,0.0
235,295,0.0
235,301,0.0
235,307,0.0
235,313,0.0
235,319,0.0
235,325,0.0
235,331,0.0
235,337,0.0
235,343,0.0
235,349,0.0
235,355,0.0
235,361,0.0
235,367,0.0
235,373,0.0
235,379,0.0
235,385,0.0
235,391,0.0
235,397,0.0
241,1,0.0
241,7,0.0
241,13,0.0
241,19,0.0
241,25,0.0
241,31,0.0
241,37,0.0
241,43,0.0
241,49,0.0
241,55,0.0
241,61,0.0
241,67,0.0
241,73,0.0
241,79,0.0
241,85,0.0
241,91,0.0
241,97,0.0
241,103,0.0
241,109,0.0
241,115,0.0
241,121,0.0
241,127,0.0
241,133,0.0
241,139,0.0
241,145,0.0
241,151,0.0
241,157,0.0
241,163,0.0
241,169,0.0
241,175,0.0
241,181,0.0
241,187,0.0
241,193,0.0
241,199,0.0
241,205,0.0
241,211,0.0
241,217,0.0
241,223,0.0
241,229,0.0
241,235,0.0
241,247,0.0
241,253,0.1
241,259,0.0
241,265,0.0
241,271,0.4
241,277,0.0
241,283,0.0
241,289,0.0
241,295,0.0
241,301,0.0
241,307,0.0
241,313,0.0
241,319,0.0
241,325,0.0
241,331,0.0
241,337,0.0
241,343,0.0
241,349,0.0
241,355,0.0
241,361,0.0
241,367,0.0
241,373,0.0
241,379,0.0
241,385,0.0
241,391,0.0
241,397,0.0
247,1,0.0
247,7,0.0
247,13,0.0
247,19,0.0
247,25,0.0
247,31,0.0
247,37,0.0
247,43,0.0
247,49,0.0
247,55,0.0
247,61,0.0
247,67,0.0
247,73,0.0
247,79,0.0
247,85,0.0
247,91,0.0
247,97,0.0
247,103,0.0
247,109,0.0
247,115,0.0
247,121,0.0
247,127,0.0
247,133,0.0
247,139,0.0
247,145,0.0
247,151,0.0
247,157,0.0
247,163,0.0
247,169,0.0
247,175,0.0
247,181,0.0
247,187,0.0
247,193,0.0
247,199,0.0
247,205,0.0
247,211,0.0
247,217,0.0
247,223,0.0
247,229,0.0
247,235,0.0
247,241,0.0
247,253,0.0
247,259,0.0
247,265,0.0
247,271,0.0
247,277,0.0
247,283,0.0
247,289,0.0
247,295,0.0
247,301,0.0
247,307,0.0
247,313,0.0
247,319,0.0
247,325,0.0
247,331,0.0
247,337,0.0
247,343,0.0
247,349,0.0
247,355,0.0
247,361,0.0
247,367,0.0
247,373,0.0
247,379,0.0
247,385,0.0
247,391,0.0
247,397,0.0
253,1,0.0
253,7,0.0
253,13,0.0
253,19,0.0
253,25,0.0
253,31,0.0
253,37,0.0
253,43,0.0
253,49,0.0
253,55,0.0
253,61,0.0
253,67,0.0
253,73,0.0
253,79,0.0
253,85,0.0
253,91,0.0
253,97,0.0
253,103,0.0
253,109,0.0
253,115,0.0
253,121,0.0
253,127,0.0
253,133,0.0
253,139,0.0
253,145,0.0
253,151,0.0
253,157,0.0
253,163,0.0
253,169,0.0
253,175,0.0
253,181,0.0
253,187,0.0
253,193,0.0
253,199,0.0
253,205,0.1
253,211,7.9
253,217,0.0
253,223,0.0
253,229,3.4
253,235,0.0
253,241,0.1
253,247,0.0
253,259,0.0
253,265,0.0
253,271,0.0
253,277,0.0
253,283,0.0
253,289,0.0
253,295,0.0
253,301,0.1
253,307,0.0
253,313,0.0
253,319,0.0
253,325,0.0
253,331,0.0
253,337,0.0
253,343,0.0
253,349,0.1
253,355,0.0
253,361,0.0
253,367,0.0
253,373,0.0
253,379,0.0
253,385,0.0
253,391,0.0
253,397,0.0
259,1,0.0
259,7,0.0
259,13,0.0
259,19,0.0
259,25,0.0
259,31,0.0
259,37,0.0
259,43,0.0
259,49,0.0
259,55,0.0
259,61,0.0
259,67,0.0
259,73,0.0
259,79,0.0
259,85,0.0
259,91,0.0
259,97,0.0
259,103,0.0
259,109,0.0
259,115,0.0
259,121,0.0
259,127,0.0
259,133,0.0
259,139,0.0
259,145,0.0
259,151,0.0
259,157,0.0
259,163,0.0
259,169,0.0
259,175,0.0
259,181,0.0
259,187,0.0
259,193,0.0
259,199,0.0
259,205,0.0
259,211,0.0
259,217,0.0
259,223,0.0
259,229,0.0
259,235,0.0
259,241,0.0
259,247,0.0
259,253,0.0
259,265,0.0
259,271,0.0
259,277,0.0
259,283,0.0
259,289,0.0
259,295,0.0
259,301,0.0
259,307,0.0
259,313,0.0
259,319,0.0
259,325,0.0
259,331,0.0
259,337,0.0
259,343,0.0
259,349,0.0
259,355,0.0
259,361,0.0
259,367,0.0
259,373,0.0
259,379,0.0
259,385,0.0
259,391,0.0
259,397,0.0
265,1,0.0
265,7,0.0
265,13,0.0
265,19,0.0
265,25,0.0
265,31,0.0
265,37,0.0
265,43,0.0
265,49,0.0
265,55,0.0
265,61,0.0
265,67,0.0
265,73,0.0
265,79,0.0
265,85,0.0
265,91,0.0
265,97,0.0
265,103,0.0
265,109,0.0
265,115,0.0
265,121,0.0
265,127,0.0
265,133,0.0
265,139,0.0
265,145,0.0
265,151,0.0
265,157,0.0
265,163,0.0
265,169,0.0
265,175,0.0
265,181,0.0
265,187,0.0
265,193,0.0
265,199,0.0
265,205,0.0
265,211,0.0
265,217,0.0
265,223,0.0
265,229,0.0
265,235,0.0
265,241,0.0
265,247,0.0
265,253,0.0
265,259,0.0
265,271,0.0
265,277,0.0
265,283,0.0
265,289,0.0
265,295,0.0
265,301,0.0
265,307,0.0
265,313,0.0
265,319,0.0
265,325,0.0
265,331,0.0
265,337,0.0
265,343,0.0
265,349,0.0
265,355,0.0
265,361,0.0
265,367,0.0
265,373,0.0
265,379,0.0
265,385,0.0
265,391,0.0
265,397,0.0
271,1,0.0
271,7,0.0
271,13,0.0
271,19,0.0
271,25,0.0
271,31,0.0
271,37,0.0
271,43,0.0
271,49,0.0
271,55,0.0
271,61,0.0
271,67,0.0
271,73,0.0
